# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1527600	1528043	-							FAZ98_RS20900	444		old_locus_tag=FAZ98_20900
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1527600	1528043	-	WP_158953365.1	WP_158953365.1		CBS domain-containing protein			FAZ98_RS20900	444	147	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1528396	1529043	+					ribA		FAZ98_RS20905	648		old_locus_tag=FAZ98_20905
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1528396	1529043	+	WP_158953367.1	WP_158953367.1		GTP cyclohydrolase II	ribA		FAZ98_RS20905	648	215	
gene	pseudogene	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1529148	1529372	+							FAZ98_RS35670	225		partial;pseudo
CDS	without_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1529148	1529372	+				hypothetical protein			FAZ98_RS35670	225		partial;pseudo
gene	pseudogene	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1529631	1529789	+							FAZ98_RS35675	159		partial;pseudo
CDS	without_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1529631	1529789	+				peptide-binding protein			FAZ98_RS35675	159		partial;pseudo
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1530316	1530540	-							FAZ98_RS20915	225		old_locus_tag=FAZ98_20915
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1530316	1530540	-	WP_158953371.1	WP_158953371.1		hypothetical protein			FAZ98_RS20915	225	74	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1530589	1534062	+							FAZ98_RS20920	3474		old_locus_tag=FAZ98_20920
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1530589	1534062	+	WP_158953373.1	WP_158953373.1		YadA-like family protein			FAZ98_RS20920	3474	1157	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1534116	1535192	+							FAZ98_RS20925	1077		old_locus_tag=FAZ98_20925
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1534116	1535192	+	WP_158953375.1	WP_158953375.1		OmpA family protein			FAZ98_RS20925	1077	358	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1535989	1536687	+							FAZ98_RS20930	699		old_locus_tag=FAZ98_20930
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1535989	1536687	+	WP_158953377.1	WP_158953377.1		response regulator transcription factor			FAZ98_RS20930	699	232	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1536684	1538144	+							FAZ98_RS20935	1461		old_locus_tag=FAZ98_20935
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1536684	1538144	+	WP_158953379.1	WP_158953379.1		FecR domain-containing protein			FAZ98_RS20935	1461	486	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1538153	1540585	+							FAZ98_RS20940	2433		old_locus_tag=FAZ98_20940
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1538153	1540585	+	WP_158953381.1	WP_158953381.1		CHASE2 domain-containing protein			FAZ98_RS20940	2433	810	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1540654	1541292	+							FAZ98_RS20945	639		old_locus_tag=FAZ98_20945
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1540654	1541292	+	WP_158953383.1	WP_158953383.1		DUF4136 domain-containing protein			FAZ98_RS20945	639	212	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1541270	1541944	-					bluB		FAZ98_RS20950	675		old_locus_tag=FAZ98_20950
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1541270	1541944	-	WP_158953385.1	WP_158953385.1		5,6-dimethylbenzimidazole synthase	bluB		FAZ98_RS20950	675	224	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1541928	1543232	-							FAZ98_RS20955	1305		old_locus_tag=FAZ98_20955
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1541928	1543232	-	WP_158953387.1	WP_158953387.1		cobyrinate a,c-diamide synthase			FAZ98_RS20955	1305	434	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1543233	1543835	-					cobO		FAZ98_RS20960	603		old_locus_tag=FAZ98_20960
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1543233	1543835	-	WP_158953389.1	WP_158953389.1		cob(I)yrinic acid a,c-diamide adenosyltransferase	cobO		FAZ98_RS20960	603	200	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1543853	1544236	-							FAZ98_RS20965	384		old_locus_tag=FAZ98_20965
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1543853	1544236	-	WP_233272807.1	WP_233272807.1		cobalamin biosynthesis protein			FAZ98_RS20965	384	127	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1544980	1546101	+					cobW		FAZ98_RS20970	1122		old_locus_tag=FAZ98_20970
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1544980	1546101	+	WP_158953393.1	WP_158953393.1		cobalamin biosynthesis protein CobW	cobW		FAZ98_RS20970	1122	373	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1546127	1549918	+					cobN		FAZ98_RS20975	3792		old_locus_tag=FAZ98_20975
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1546127	1549918	+	WP_158953395.1	WP_158953395.1		cobaltochelatase subunit CobN	cobN		FAZ98_RS20975	3792	1263	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1549915	1550976	+							FAZ98_RS20980	1062		old_locus_tag=FAZ98_20980
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1549915	1550976	+	WP_158953397.1	WP_158953397.1		ATP-binding protein			FAZ98_RS20980	1062	353	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1551096	1551662	+							FAZ98_RS20985	567		old_locus_tag=FAZ98_20985
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1551096	1551662	+	WP_158954106.1	WP_158954106.1		VWA domain-containing protein			FAZ98_RS20985	567	188	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1551694	1552659	-							FAZ98_RS20990	966		old_locus_tag=FAZ98_20990
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1551694	1552659	-	WP_158953399.1	WP_158953399.1		flagellar brake protein			FAZ98_RS20990	966	321	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1552846	1553337	-							FAZ98_RS20995	492		old_locus_tag=FAZ98_20995
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1552846	1553337	-	WP_158953401.1	WP_158953401.1		GNAT family N-acetyltransferase			FAZ98_RS20995	492	163	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1553430	1554380	+							FAZ98_RS21000	951		old_locus_tag=FAZ98_21000
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1553430	1554380	+	WP_158953403.1	WP_158953403.1		LysR family transcriptional regulator			FAZ98_RS21000	951	316	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1554655	1554915	+							FAZ98_RS21005	261		old_locus_tag=FAZ98_21005
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1554655	1554915	+	WP_158953405.1	WP_158953405.1		DUF1488 domain-containing protein			FAZ98_RS21005	261	86	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1554982	1556751	-					cobJ		FAZ98_RS21010	1770		old_locus_tag=FAZ98_21010
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1554982	1556751	-	WP_158953407.1	WP_158953407.1		precorrin-3B C(17)-methyltransferase	cobJ		FAZ98_RS21010	1770	589	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1556739	1557470	-							FAZ98_RS21015	732		old_locus_tag=FAZ98_21015
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1556739	1557470	-	WP_158953409.1	WP_158953409.1		precorrin-2 C(20)-methyltransferase			FAZ98_RS21015	732	243	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1557471	1558097	-							FAZ98_RS21020	627		old_locus_tag=FAZ98_21020
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1557471	1558097	-	WP_158953411.1	WP_158953411.1		precorrin-8X methylmutase			FAZ98_RS21020	627	208	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1558090	1559538	-					cobG		FAZ98_RS21025	1449		old_locus_tag=FAZ98_21025
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1558090	1559538	-	WP_158953413.1	WP_158953413.1		precorrin-3B synthase	cobG		FAZ98_RS21025	1449	482	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1559889	1561187	+					cbiE		FAZ98_RS21030	1299		old_locus_tag=FAZ98_21030
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1559889	1561187	+	WP_233272808.1	WP_233272808.1		precorrin-6y C5,15-methyltransferase (decarboxylating) subunit CbiE	cbiE		FAZ98_RS21030	1299	432	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1561184	1561954	+							FAZ98_RS21035	771		old_locus_tag=FAZ98_21035
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1561184	1561954	+	WP_158953417.1	WP_158953417.1		cobalt-precorrin-6A reductase			FAZ98_RS21035	771	256	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1561951	1562682	+					cobM		FAZ98_RS21040	732		old_locus_tag=FAZ98_21040
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1561951	1562682	+	WP_158953419.1	WP_158953419.1		precorrin-4 C(11)-methyltransferase	cobM		FAZ98_RS21040	732	243	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1562698	1563144	-							FAZ98_RS21045	447		old_locus_tag=FAZ98_21045
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1562698	1563144	-	WP_158953421.1	WP_158953421.1		MarR family transcriptional regulator			FAZ98_RS21045	447	148	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1563236	1563601	+							FAZ98_RS21050	366		old_locus_tag=FAZ98_21050
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1563236	1563601	+	WP_158953423.1	WP_158953423.1		hypothetical protein			FAZ98_RS21050	366	121	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1563614	1564231	+							FAZ98_RS21055	618		old_locus_tag=FAZ98_21055
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1563614	1564231	+	WP_158953425.1	WP_158953425.1		glutathione S-transferase family protein			FAZ98_RS21055	618	205	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1564329	1565804	-							FAZ98_RS21060	1476		old_locus_tag=FAZ98_21060
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1564329	1565804	-	WP_158953427.1	WP_158953427.1		sodium:solute symporter			FAZ98_RS21060	1476	491	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1565801	1566016	-							FAZ98_RS21065	216		old_locus_tag=FAZ98_21065
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1565801	1566016	-	WP_158954108.1	WP_158954108.1		DUF3311 domain-containing protein			FAZ98_RS21065	216	71	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1566368	1567084	+							FAZ98_RS21070	717		old_locus_tag=FAZ98_21070
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1566368	1567084	+	WP_158953429.1	WP_158953429.1		NAAT family transporter			FAZ98_RS21070	717	238	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1567176	1568009	+							FAZ98_RS21075	834		old_locus_tag=FAZ98_21075
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1567176	1568009	+	WP_158953431.1	WP_158953431.1		class II glutamine amidotransferase			FAZ98_RS21075	834	277	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1568029	1570008	-							FAZ98_RS21080	1980		old_locus_tag=FAZ98_21080
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1568029	1570008	-	WP_158953433.1	WP_158953433.1		PAS domain S-box protein			FAZ98_RS21080	1980	659	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1570133	1571104	-							FAZ98_RS21085	972		old_locus_tag=FAZ98_21085
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1570133	1571104	-	WP_158953435.1	WP_158953435.1		glycosyltransferase			FAZ98_RS21085	972	323	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1571393	1572067	-							FAZ98_RS21090	675		old_locus_tag=FAZ98_21090
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1571393	1572067	-	WP_158953437.1	WP_158953437.1		HAD family hydrolase			FAZ98_RS21090	675	224	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1572178	1574016	-					treF		FAZ98_RS21095	1839		old_locus_tag=FAZ98_21095
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1572178	1574016	-	WP_158953440.1	WP_158953440.1		alpha,alpha-trehalase TreF	treF		FAZ98_RS21095	1839	612	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1574307	1575479	+							FAZ98_RS21100	1173		old_locus_tag=FAZ98_21100
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1574307	1575479	+	WP_158953442.1	WP_158953442.1		4-hydroxybenzoate 3-monooxygenase			FAZ98_RS21100	1173	390	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1575587	1576636	-							FAZ98_RS21105	1050		old_locus_tag=FAZ98_21105
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1575587	1576636	-	WP_158953444.1	WP_158953444.1		Ldh family oxidoreductase			FAZ98_RS21105	1050	349	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1576991	1577320	-							FAZ98_RS21110	330		old_locus_tag=FAZ98_21110
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1576991	1577320	-	WP_158953446.1	WP_158953446.1		DUF4148 domain-containing protein			FAZ98_RS21110	330	109	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1577475	1578152	-							FAZ98_RS21115	678		old_locus_tag=FAZ98_21115
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1577475	1578152	-	WP_158953448.1	WP_158953448.1		DJ-1/PfpI family protein			FAZ98_RS21115	678	225	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1578462	1579964	+							FAZ98_RS21120	1503		old_locus_tag=FAZ98_21120
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1578462	1579964	+	WP_158953450.1	WP_158953450.1		oligopeptide:H+ symporter			FAZ98_RS21120	1503	500	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1580035	1580472	-							FAZ98_RS21125	438		old_locus_tag=FAZ98_21125
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1580035	1580472	-	WP_158953452.1	WP_158953452.1		carboxymuconolactone decarboxylase family protein			FAZ98_RS21125	438	145	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1580630	1582105	+							FAZ98_RS21130	1476		old_locus_tag=FAZ98_21130
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1580630	1582105	+	WP_158953454.1	WP_158953454.1		PLP-dependent aminotransferase family protein			FAZ98_RS21130	1476	491	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1582452	1582898	+							FAZ98_RS21135	447		old_locus_tag=FAZ98_21135
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1582452	1582898	+	WP_158953456.1	WP_158953456.1		HU family DNA-binding protein			FAZ98_RS21135	447	148	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1583149	1584036	+							FAZ98_RS21140	888		old_locus_tag=FAZ98_21140
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1583149	1584036	+	WP_158953458.1	WP_158953458.1		LysR substrate-binding domain-containing protein			FAZ98_RS21140	888	295	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1584306	1585493	-							FAZ98_RS21145	1188		old_locus_tag=FAZ98_21145
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1584306	1585493	-	WP_158953460.1	WP_158953460.1		porin			FAZ98_RS21145	1188	395	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1585713	1587149	-							FAZ98_RS21150	1437		old_locus_tag=FAZ98_21150
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1585713	1587149	-	WP_158953462.1	WP_158953462.1		YihY/virulence factor BrkB family protein			FAZ98_RS21150	1437	478	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1587496	1590567	+					fdnG		FAZ98_RS21155	3072		old_locus_tag=FAZ98_21155
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1587496	1590567	+	WP_158953464.1	WP_158953464.1		formate dehydrogenase-N subunit alpha	fdnG		FAZ98_RS21155	3072	1023	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1590577	1591515	+					fdxH		FAZ98_RS21160	939		old_locus_tag=FAZ98_21160
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1590577	1591515	+	WP_158953466.1	WP_158953466.1		formate dehydrogenase subunit beta	fdxH		FAZ98_RS21160	939	312	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1591502	1592131	+							FAZ98_RS21165	630		old_locus_tag=FAZ98_21165
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1591502	1592131	+	WP_158953468.1	WP_158953468.1		formate dehydrogenase subunit gamma			FAZ98_RS21165	630	209	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1592270	1593202	+					fdhE		FAZ98_RS21170	933		old_locus_tag=FAZ98_21170
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1592270	1593202	+	WP_158953470.1	WP_158953470.1		formate dehydrogenase accessory protein FdhE	fdhE		FAZ98_RS21170	933	310	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1593212	1594675	+					selA		FAZ98_RS21175	1464		old_locus_tag=FAZ98_21175
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1593212	1594675	+	WP_158953472.1	WP_158953472.1		L-seryl-tRNA(Sec) selenium transferase	selA		FAZ98_RS21175	1464	487	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1594672	1596591	+					selB		FAZ98_RS21180	1920		old_locus_tag=FAZ98_21180
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1594672	1596591	+	WP_158953474.1	WP_158953474.1		selenocysteine-specific translation elongation factor	selB		FAZ98_RS21180	1920	639	
gene	tRNA	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1596619	1596714	+							FAZ98_RS21185	96		old_locus_tag=FAZ98_21185
tRNA		GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1596619	1596714	+				tRNA-Sec			FAZ98_RS21185	96		anticodon=TCA
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1597092	1598384	+							FAZ98_RS21190	1293		old_locus_tag=FAZ98_21190
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1597092	1598384	+	WP_158953476.1	WP_158953476.1		NAD(P)/FAD-dependent oxidoreductase			FAZ98_RS21190	1293	430	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1598551	1599576	-							FAZ98_RS21195	1026		old_locus_tag=FAZ98_21195
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1598551	1599576	-	WP_158953478.1	WP_158953478.1		aldehyde reductase			FAZ98_RS21195	1026	341	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1599677	1600639	+							FAZ98_RS21200	963		old_locus_tag=FAZ98_21200
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1599677	1600639	+	WP_158953480.1	WP_158953480.1		AraC family transcriptional regulator			FAZ98_RS21200	963	320	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1600718	1601422	+							FAZ98_RS21205	705		old_locus_tag=FAZ98_21205
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1600718	1601422	+	WP_158953482.1	WP_158953482.1		hypothetical protein			FAZ98_RS21205	705	234	
gene	pseudogene	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1601612	1602071	-							FAZ98_RS21210	460		partial;pseudo;old_locus_tag=FAZ98_21210
CDS	without_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1601612	1602071	-				TonB-dependent receptor			FAZ98_RS21210	460		partial;pseudo
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1602416	1602799	+							FAZ98_RS35425	384		
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1602416	1602799	+	WP_199272356.1	WP_199272356.1		hypothetical protein			FAZ98_RS35425	384	127	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1602844	1603752	-							FAZ98_RS21220	909		old_locus_tag=FAZ98_21220
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1602844	1603752	-	WP_158953486.1	WP_158953486.1		LysR family transcriptional regulator			FAZ98_RS21220	909	302	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1603890	1606184	+					metE		FAZ98_RS21225	2295		old_locus_tag=FAZ98_21225
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1603890	1606184	+	WP_158953488.1	WP_158953488.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		FAZ98_RS21225	2295	764	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1606481	1607464	+							FAZ98_RS21230	984		old_locus_tag=FAZ98_21230
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1606481	1607464	+	WP_158953490.1	WP_158953490.1		DUF1852 domain-containing protein			FAZ98_RS21230	984	327	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1607492	1608520	+							FAZ98_RS21235	1029		old_locus_tag=FAZ98_21235
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1607492	1608520	+	WP_158953492.1	WP_158953492.1		methionine synthase			FAZ98_RS21235	1029	342	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1608708	1609217	+							FAZ98_RS21240	510		old_locus_tag=FAZ98_21240
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1608708	1609217	+	WP_158953494.1	WP_158953494.1		flavin reductase family protein			FAZ98_RS21240	510	169	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1609495	1610685	-							FAZ98_RS21245	1191		old_locus_tag=FAZ98_21245
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1609495	1610685	-	WP_158953496.1	WP_158953496.1		porin			FAZ98_RS21245	1191	396	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1610801	1612129	-							FAZ98_RS21250	1329		old_locus_tag=FAZ98_21250
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1610801	1612129	-	WP_158953498.1	WP_158953498.1		MFS transporter			FAZ98_RS21250	1329	442	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1612187	1613248	-							FAZ98_RS21255	1062		old_locus_tag=FAZ98_21255
CDS	with_protein	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1612187	1613248	-	WP_233272809.1	WP_233272809.1		lactonase family protein			FAZ98_RS21255	1062	353	
gene	protein_coding	GCF_009789675.1	Primary Assembly	chromosome	2	NZ_CP046914.1	1613517	1616147	+					acnA		FAZ98_RS21260	2631		old_locus_tag=FAZ98_21260
