# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	644671	645924	-							DSC91_RS18825	1254		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	644671	645924	-	WP_115780352.1	WP_115780352.1		lipoprotein-releasing ABC transporter permease subunit			DSC91_RS18825	1254	417	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	646361	647626	+							DSC91_RS38035	1266		old_locus_tag=DSC91_003924
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	646361	647626	+	WP_115780353.1	WP_115780353.1		regulator			DSC91_RS38035	1266	421	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	647667	649373	+					recJ		DSC91_RS18835	1707		old_locus_tag=DSC91_003925
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	647667	649373	+	WP_115780354.1	WP_115780354.1		single-stranded-DNA-specific exonuclease RecJ	recJ		DSC91_RS18835	1707	568	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	649484	650588	+					prfB		DSC91_RS18840	1105		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	649484	650588	+	WP_106313460.1	WP_106313460.1		peptide chain release factor 2	prfB		DSC91_RS18840	1104	367	ribosomal_slippage
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	650741	652282	+					lysS		DSC91_RS18845	1542		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	650741	652282	+	WP_115780355.1	WP_115780355.1		lysine--tRNA ligase	lysS		DSC91_RS18845	1542	513	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	652603	653355	+							DSC91_RS18850	753		old_locus_tag=DSC91_003928
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	652603	653355	+	WP_115780356.1	WP_115780356.1		glycine zipper 2TM domain-containing protein			DSC91_RS18850	753	250	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	653482	653679	-					iscX		DSC91_RS18855	198		old_locus_tag=DSC91_003929
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	653482	653679	-	WP_007181290.1	WP_007181290.1		Fe-S cluster assembly protein IscX	iscX		DSC91_RS18855	198	65	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	653695	654036	-					fdx		DSC91_RS18860	342		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	653695	654036	-	WP_097389705.1	WP_097389705.1		ISC system 2Fe-2S type ferredoxin	fdx		DSC91_RS18860	342	113	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	654176	656047	-					hscA		DSC91_RS18865	1872		old_locus_tag=DSC91_003931
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	654176	656047	-	WP_115780357.1	WP_115780357.1		Fe-S protein assembly chaperone HscA	hscA		DSC91_RS18865	1872	623	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	656159	656686	-					hscB		DSC91_RS18870	528		old_locus_tag=DSC91_003932
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	656159	656686	-	WP_115780358.1	WP_115780358.1		Fe-S protein assembly co-chaperone HscB	hscB		DSC91_RS18870	528	175	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	656876	657199	-					iscA		DSC91_RS18875	324		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	656876	657199	-	WP_028199494.1	WP_028199494.1		iron-sulfur cluster assembly protein IscA	iscA		DSC91_RS18875	324	107	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	657397	657810	-					iscU		DSC91_RS18880	414		old_locus_tag=DSC91_003934
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	657397	657810	-	WP_115780359.1	WP_115780359.1		Fe-S cluster assembly scaffold IscU	iscU		DSC91_RS18880	414	137	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	657900	659123	-							DSC91_RS18885	1224		old_locus_tag=DSC91_003935
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	657900	659123	-	WP_115780360.1	WP_115780360.1		IscS subfamily cysteine desulfurase			DSC91_RS18885	1224	407	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	659198	659728	-					iscR		DSC91_RS18890	531		old_locus_tag=DSC91_003936
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	659198	659728	-	WP_028199491.1	WP_028199491.1		Fe-S cluster assembly transcriptional regulator IscR	iscR		DSC91_RS18890	531	176	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	659871	660368	-							DSC91_RS18895	498		old_locus_tag=DSC91_003937
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	659871	660368	-	WP_115780361.1	WP_115780361.1		low molecular weight phosphotyrosine protein phosphatase			DSC91_RS18895	498	165	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	660466	660705	-							DSC91_RS18900	240		old_locus_tag=DSC91_003938
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	660466	660705	-	WP_115780362.1	WP_115780362.1		hypothetical protein			DSC91_RS18900	240	79	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	660975	661517	+							DSC91_RS18905	543		old_locus_tag=DSC91_003939
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	660975	661517	+	WP_115780363.1	WP_115780363.1		hypothetical protein			DSC91_RS18905	543	180	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	661764	663179	-							DSC91_RS18910	1416		old_locus_tag=DSC91_003940
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	661764	663179	-	WP_115780364.1	WP_115780364.1		lactate utilization protein			DSC91_RS18910	1416	471	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	663328	664050	-							DSC91_RS18915	723		old_locus_tag=DSC91_003941
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	663328	664050	-	WP_115780365.1	WP_115780365.1		(Fe-S)-binding protein			DSC91_RS18915	723	240	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	664230	665036	+							DSC91_RS18920	807		old_locus_tag=DSC91_003942
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	664230	665036	+	WP_115780366.1	WP_115780366.1		IclR family transcriptional regulator			DSC91_RS18920	807	268	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	665145	666329	-					pbpG		DSC91_RS18925	1185		old_locus_tag=DSC91_003943
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	665145	666329	-	WP_115780367.1	WP_115780367.1		D-alanyl-D-alanine endopeptidase	pbpG		DSC91_RS18925	1185	394	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	667104	667676	+							DSC91_RS18935	573		old_locus_tag=DSC91_003946
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	667104	667676	+	WP_054038013.1	WP_054038013.1		phasin family protein			DSC91_RS18935	573	190	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	668014	669789	-					lpdA		DSC91_RS18940	1776		old_locus_tag=DSC91_003947
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	668014	669789	-	WP_115780369.1	WP_115780369.1		dihydrolipoyl dehydrogenase	lpdA		DSC91_RS18940	1776	591	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	670045	671703	-					aceF		DSC91_RS18950	1659		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	670045	671703	-	WP_115780370.1	WP_115780370.1		dihydrolipoyllysine-residue acetyltransferase	aceF		DSC91_RS18950	1659	552	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	671790	674486	-					aceE		DSC91_RS18955	2697		old_locus_tag=DSC91_003949
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	671790	674486	-	WP_115780371.1	WP_115780371.1		pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE		DSC91_RS18955	2697	898	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	674762	677278	+					fixL		DSC91_RS18960	2517		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	674762	677278	+	WP_115780372.1	WP_115780372.1		oxygen sensor histidine kinase FixL	fixL		DSC91_RS18960	2517	838	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	677275	677919	+					fixJ		DSC91_RS18965	645		old_locus_tag=DSC91_003952
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	677275	677919	+	WP_011488992.1	WP_011488992.1		oxygen response regulator transcription factor FixJ	fixJ		DSC91_RS18965	645	214	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	678516	679793	+							DSC91_RS18970	1278		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	678516	679793	+	WP_115780373.1	WP_115780373.1		DUF3300 domain-containing protein			DSC91_RS18970	1278	425	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	679814	680755	+							DSC91_RS18975	942		old_locus_tag=DSC91_003954
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	679814	680755	+	WP_115780374.1	WP_115780374.1		DUF2950 domain-containing protein			DSC91_RS18975	942	313	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	681200	682060	+					folD		DSC91_RS18980	861		old_locus_tag=DSC91_003955
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	681200	682060	+	WP_115780375.1	WP_115780375.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD		DSC91_RS18980	861	286	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	682101	683216	-							DSC91_RS18985	1116		old_locus_tag=DSC91_003957
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	682101	683216	-	WP_115783333.1	WP_115783333.1		acyltransferase			DSC91_RS18985	1116	371	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	683570	685678	+							DSC91_RS18990	2109		old_locus_tag=DSC91_003958
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	683570	685678	+	WP_115780376.1	WP_115780376.1		M3 family metallopeptidase			DSC91_RS18990	2109	702	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	685850	687142	-							DSC91_RS18995	1293		old_locus_tag=DSC91_003959
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	685850	687142	-	WP_115780377.1	WP_115780377.1		amidohydrolase family protein			DSC91_RS18995	1293	430	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	687426	688124	+							DSC91_RS19000	699		old_locus_tag=DSC91_003960
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	687426	688124	+	WP_115780378.1	WP_115780378.1		aspartate/glutamate racemase family protein			DSC91_RS19000	699	232	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	688212	688697	-							DSC91_RS19005	486		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	688212	688697	-	WP_115780379.1	WP_115780379.1		DUF1311 domain-containing protein			DSC91_RS19005	486	161	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	688681	689241	-							DSC91_RS19010	561		old_locus_tag=DSC91_003962
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	688681	689241	-	WP_115780380.1	WP_115780380.1		lysozyme			DSC91_RS19010	561	186	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	689265	689792	-							DSC91_RS19015	528		old_locus_tag=DSC91_003963
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	689265	689792	-	WP_162831440.1	WP_162831440.1		PAAR domain-containing protein			DSC91_RS19015	528	175	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	689836	690501	-							DSC91_RS19020	666		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	689836	690501	-	WP_115780382.1	WP_115780382.1		PAAR domain-containing protein			DSC91_RS19020	666	221	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	691908	692156	-							DSC91_RS19030	249		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	691908	692156	-	WP_115780384.1	WP_115780384.1		hypothetical protein			DSC91_RS19030	249	82	
gene	tRNA	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	692829	692905	-							DSC91_RS19035	77		old_locus_tag=DSC91_0052
tRNA		GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	692829	692905	-				tRNA-Met			DSC91_RS19035	77		anticodon=CAT
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	693019	693306	-							DSC91_RS19040	288		old_locus_tag=DSC91_003971
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	693019	693306	-	WP_115780385.1	WP_115780385.1		hypothetical protein			DSC91_RS19040	288	95	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	693478	694254	+					xth		DSC91_RS19045	777		old_locus_tag=DSC91_003972
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	693478	694254	+	WP_115783335.1	WP_115783335.1		exodeoxyribonuclease III	xth		DSC91_RS19045	777	258	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	694340	696667	-							DSC91_RS19050	2328		old_locus_tag=DSC91_003973
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	694340	696667	-	WP_115780386.1	WP_115780386.1		prolyl oligopeptidase family serine peptidase			DSC91_RS19050	2328	775	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	696876	698393	-					ntrC		DSC91_RS19055	1518		old_locus_tag=DSC91_003974
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	696876	698393	-	WP_115780387.1	WP_115780387.1		nitrogen regulation protein NR(I)	ntrC		DSC91_RS19055	1518	505	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	698439	699581	-							DSC91_RS19060	1143		old_locus_tag=DSC91_003975
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	698439	699581	-	WP_115780388.1	WP_115780388.1		ATP-binding protein			DSC91_RS19060	1143	380	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	699794	701209	-					glnA		DSC91_RS19065	1416		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	699794	701209	-	WP_115780389.1	WP_115780389.1		type I glutamate--ammonia ligase	glnA		DSC91_RS19065	1416	471	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	701649	702113	+							DSC91_RS19070	465		old_locus_tag=DSC91_003977
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	701649	702113	+	WP_115780390.1	WP_115780390.1		rhodanese-like domain-containing protein			DSC91_RS19070	465	154	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	702293	703123	-							DSC91_RS19075	831		old_locus_tag=DSC91_003978
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	702293	703123	-	WP_115780391.1	WP_115780391.1		molybdopterin-binding protein			DSC91_RS19075	831	276	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	703154	703984	-							DSC91_RS19080	831		old_locus_tag=DSC91_003979
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	703154	703984	-	WP_115780392.1	WP_115780392.1		EI24 domain-containing protein			DSC91_RS19080	831	276	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	704180	705178	-							DSC91_RS19090	999		old_locus_tag=DSC91_003981
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	704180	705178	-	WP_115780394.1	WP_115780394.1		sterol desaturase family protein			DSC91_RS19090	999	332	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	705225	706244	-							DSC91_RS19095	1020		old_locus_tag=DSC91_003982
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	705225	706244	-	WP_115780395.1	WP_115780395.1		beta-propeller fold lactonase family protein			DSC91_RS19095	1020	339	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	706852	709473	+							DSC91_RS19100	2622		old_locus_tag=DSC91_003983
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	706852	709473	+	WP_115780396.1	WP_115780396.1		YadA-like family protein			DSC91_RS19100	2622	873	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	709744	714069	-					hrpA		DSC91_RS19105	4326		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	709744	714069	-	WP_115780397.1	WP_115780397.1		ATP-dependent RNA helicase HrpA	hrpA		DSC91_RS19105	4326	1441	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	714093	715481	+					argA		DSC91_RS19110	1389		old_locus_tag=DSC91_003985
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	714093	715481	+	WP_115780398.1	WP_115780398.1		amino-acid N-acetyltransferase	argA		DSC91_RS19110	1389	462	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	715581	715856	+							DSC91_RS19115	276		old_locus_tag=DSC91_003986
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	715581	715856	+	WP_054043359.1	WP_054043359.1		oxidative damage protection protein			DSC91_RS19115	276	91	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	715879	716136	+							DSC91_RS37545	258		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	715879	716136	+	WP_162831441.1	WP_162831441.1		hypothetical protein			DSC91_RS37545	258	85	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	716719	718221	+					proP		DSC91_RS19120	1503		old_locus_tag=DSC91_003987
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	716719	718221	+	WP_229758052.1	WP_229758052.1		glycine betaine/L-proline transporter ProP	proP		DSC91_RS19120	1503	500	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	718404	718892	-							DSC91_RS19125	489		old_locus_tag=DSC91_003988
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	718404	718892	-	WP_115783338.1	WP_115783338.1		metallophosphatase family protein			DSC91_RS19125	489	162	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	718925	719725	-							DSC91_RS19130	801		old_locus_tag=DSC91_003989
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	718925	719725	-	WP_175171779.1	WP_175171779.1		hypothetical protein			DSC91_RS19130	801	266	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	719728	720303	-							DSC91_RS19135	576		old_locus_tag=DSC91_003990
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	719728	720303	-	WP_115780399.1	WP_115780399.1		TMEM175 family protein			DSC91_RS19135	576	191	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	720492	720878	-							DSC91_RS19140	387		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	720492	720878	-	WP_115780400.1	WP_115780400.1		DUF488 family protein			DSC91_RS19140	387	128	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	720978	721295	-							DSC91_RS19145	318		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	720978	721295	-	WP_115780401.1	WP_115780401.1		hypothetical protein			DSC91_RS19145	318	105	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	721434	721772	-							DSC91_RS19150	339		old_locus_tag=DSC91_003993
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	721434	721772	-	WP_115783341.1	WP_115783341.1		cupin domain-containing protein			DSC91_RS19150	339	112	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	721915	723315	-							DSC91_RS19155	1401		old_locus_tag=DSC91_003994
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	721915	723315	-	WP_115780402.1	WP_115780402.1		FAD-containing oxidoreductase			DSC91_RS19155	1401	466	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	723587	723775	-							DSC91_RS19160	189		old_locus_tag=DSC91_003995
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	723587	723775	-	WP_054043350.1	WP_054043350.1		hypothetical protein			DSC91_RS19160	189	62	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	724071	726380	-							DSC91_RS19165	2310		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	724071	726380	-	WP_115780403.1	WP_115780403.1		EAL domain-containing protein			DSC91_RS19165	2310	769	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	726495	726731	-							DSC91_RS19170	237		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	726495	726731	-	WP_115780404.1	WP_115780404.1		hypothetical protein			DSC91_RS19170	237	78	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	726728	727294	-							DSC91_RS19175	567		old_locus_tag=DSC91_003998
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	726728	727294	-	WP_115780405.1	WP_115780405.1		DUF4865 family protein			DSC91_RS19175	567	188	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	727390	728253	+							DSC91_RS19180	864		old_locus_tag=DSC91_003999
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	727390	728253	+	WP_115780406.1	WP_115780406.1		LysR substrate-binding domain-containing protein			DSC91_RS19180	864	287	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	728428	729366	-							DSC91_RS19185	939		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	728428	729366	-	WP_115780407.1	WP_115780407.1		SH3 domain-containing protein			DSC91_RS19185	939	312	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	729697	730242	+							DSC91_RS19190	546		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	729697	730242	+	WP_115780408.1	WP_115780408.1		hypothetical protein			DSC91_RS19190	546	181	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	730245	730793	-							DSC91_RS19195	549		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	730245	730793	-	WP_115780409.1	WP_115780409.1		nucleoside deaminase			DSC91_RS19195	549	182	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	730844	731974	-							DSC91_RS19200	1131		old_locus_tag=DSC91_004002
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	730844	731974	-	WP_115780410.1	WP_115780410.1		BMP family ABC transporter substrate-binding protein			DSC91_RS19200	1131	376	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	732287	732595	-							DSC91_RS19205	309		old_locus_tag=DSC91_004003
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	732287	732595	-	WP_115780411.1	WP_115780411.1		helix-turn-helix domain-containing protein			DSC91_RS19205	309	102	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	732662	734095	-							DSC91_RS19210	1434		
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	732662	734095	-	WP_115780412.1	WP_115780412.1		PLP-dependent aminotransferase family protein			DSC91_RS19210	1434	477	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	734266	736590	+							DSC91_RS19215	2325		old_locus_tag=DSC91_004005
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	734266	736590	+	WP_115783343.1	WP_115783343.1		FdhF/YdeP family oxidoreductase			DSC91_RS19215	2325	774	
gene	protein_coding	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	736641	737144	-							DSC91_RS19220	504		old_locus_tag=DSC91_004006
CDS	with_protein	GCF_003368325.1	Primary Assembly	chromosome	2	NZ_CP031467.1	736641	737144	-	WP_115783344.1	WP_115783344.1		M48 family metallopeptidase			DSC91_RS19220	504	167	
