# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	161604	162524	-							CJU94_RS20530	921		old_locus_tag=CJU94_20530
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	161604	162524	-	WP_095420566.1	WP_095420566.1		DMT family transporter			CJU94_RS20530	921	306	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	162627	163505	+							CJU94_RS20535	879		old_locus_tag=CJU94_20535
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	162627	163505	+	WP_095420567.1	WP_095420567.1		LysR substrate-binding domain-containing protein			CJU94_RS20535	879	292	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	163490	164548	-							CJU94_RS20540	1059		old_locus_tag=CJU94_20540
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	163490	164548	-	WP_095420568.1	WP_095420568.1		ABC transporter ATP-binding protein			CJU94_RS20540	1059	352	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	164577	166181	-							CJU94_RS20545	1605		old_locus_tag=CJU94_20545
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	164577	166181	-	WP_095420569.1	WP_095420569.1		iron ABC transporter permease			CJU94_RS20545	1605	534	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	166182	167213	-							CJU94_RS20550	1032		old_locus_tag=CJU94_20550
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	166182	167213	-	WP_095422715.1	WP_095422715.1		iron ABC transporter substrate-binding protein			CJU94_RS20550	1032	343	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	167275	168582	-					efeB		CJU94_RS20555	1308		old_locus_tag=CJU94_20555
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	167275	168582	-	WP_095420570.1	WP_095420570.1		iron uptake transporter deferrochelatase/peroxidase subunit	efeB		CJU94_RS20555	1308	435	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	168623	169798	-							CJU94_RS20560	1176		old_locus_tag=CJU94_20560
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	168623	169798	-	WP_095420571.1	WP_095420571.1		hypothetical protein			CJU94_RS20560	1176	391	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	169899	171431	-							CJU94_RS20565	1533		old_locus_tag=CJU94_20565
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	169899	171431	-	WP_095420572.1	WP_095420572.1		carbohydrate porin			CJU94_RS20565	1533	510	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	171769	172452	+							CJU94_RS20570	684		old_locus_tag=CJU94_20570
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	171769	172452	+	WP_095420573.1	WP_095420573.1		hypothetical protein			CJU94_RS20570	684	227	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	172613	173449	+							CJU94_RS20575	837		old_locus_tag=CJU94_20575
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	172613	173449	+	WP_095420574.1	WP_095420574.1		arylamine N-acetyltransferase			CJU94_RS20575	837	278	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	173462	174142	+							CJU94_RS20580	681		old_locus_tag=CJU94_20580
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	173462	174142	+	WP_095420575.1	WP_095420575.1		isoprenylcysteine carboxylmethyltransferase family protein			CJU94_RS20580	681	226	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	174435	175295	+							CJU94_RS20585	861		old_locus_tag=CJU94_20585
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	174435	175295	+	WP_095420576.1	WP_095420576.1		transporter substrate-binding domain-containing protein			CJU94_RS20585	861	286	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	175514	176236	+							CJU94_RS20590	723		old_locus_tag=CJU94_20590
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	175514	176236	+	WP_095420577.1	WP_095420577.1		ABC transporter permease subunit			CJU94_RS20590	723	240	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	176251	177006	+							CJU94_RS20595	756		old_locus_tag=CJU94_20595
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	176251	177006	+	WP_095420578.1	WP_095420578.1		ABC transporter permease subunit			CJU94_RS20595	756	251	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	177042	177833	+							CJU94_RS20600	792		old_locus_tag=CJU94_20600
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	177042	177833	+	WP_091802147.1	WP_091802147.1		ATP-binding cassette domain-containing protein			CJU94_RS20600	792	263	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	177872	179521	+							CJU94_RS20605	1650		old_locus_tag=CJU94_20605
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	177872	179521	+	WP_095420579.1	WP_095420579.1		histidine ammonia-lyase			CJU94_RS20605	1650	549	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	179691	180374	+					hutC		CJU94_RS20610	684		old_locus_tag=CJU94_20610
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	179691	180374	+	WP_095420580.1	WP_095420580.1		histidine utilization repressor	hutC		CJU94_RS20610	684	227	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	180399	181202	-					hutC		CJU94_RS20615	804		old_locus_tag=CJU94_20615
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	180399	181202	-	WP_095420581.1	WP_095420581.1		histidine utilization repressor	hutC		CJU94_RS20615	804	267	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	181257	182057	-							CJU94_RS20620	801		old_locus_tag=CJU94_20620
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	181257	182057	-	WP_208645414.1	WP_208645414.1		amino acid ABC transporter ATP-binding protein			CJU94_RS20620	801	266	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	182147	182809	-							CJU94_RS20625	663		old_locus_tag=CJU94_20625
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	182147	182809	-	WP_095420583.1	WP_095420583.1		amino acid ABC transporter permease			CJU94_RS20625	663	220	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	182840	183490	-							CJU94_RS20630	651		old_locus_tag=CJU94_20630
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	182840	183490	-	WP_095420584.1	WP_095420584.1		amino acid ABC transporter permease			CJU94_RS20630	651	216	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	183605	184432	-							CJU94_RS20635	828		old_locus_tag=CJU94_20635
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	183605	184432	-	WP_095420585.1	WP_095420585.1		transporter substrate-binding domain-containing protein			CJU94_RS20635	828	275	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	184720	185709	+							CJU94_RS20640	990		old_locus_tag=CJU94_20640
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	184720	185709	+	WP_095420586.1	WP_095420586.1		oxidoreductase			CJU94_RS20640	990	329	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	185706	187118	+							CJU94_RS20645	1413		old_locus_tag=CJU94_20645
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	185706	187118	+	WP_095420587.1	WP_095420587.1		FAD-binding oxidoreductase			CJU94_RS20645	1413	470	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	187167	187934	-							CJU94_RS20650	768		old_locus_tag=CJU94_20650
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	187167	187934	-	WP_095422716.1	WP_095422716.1		substrate-binding domain-containing protein			CJU94_RS20650	768	255	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	188123	191578	-							CJU94_RS20655	3456		old_locus_tag=CJU94_20655
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	188123	191578	-	WP_095420588.1	WP_095420588.1		GMC oxidoreductase			CJU94_RS20655	3456	1151	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	191783	192574	-							CJU94_RS20660	792		old_locus_tag=CJU94_20660
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	191783	192574	-	WP_095420589.1	WP_095420589.1		hypothetical protein			CJU94_RS20660	792	263	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	193047	194948	+							CJU94_RS20665	1902		old_locus_tag=CJU94_20665
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	193047	194948	+	WP_244221038.1	WP_244221038.1		ATP-binding protein			CJU94_RS20665	1902	633	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	195101	195871	-							CJU94_RS20670	771		old_locus_tag=CJU94_20670
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	195101	195871	-	WP_095420590.1	WP_095420590.1		response regulator transcription factor			CJU94_RS20670	771	256	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	196202	196417	-							CJU94_RS20675	216		old_locus_tag=CJU94_20675
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	196202	196417	-	WP_095420591.1	WP_095420591.1		hypothetical protein			CJU94_RS20675	216	71	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	196392	197396	-					cydB		CJU94_RS20680	1005		old_locus_tag=CJU94_20680
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	196392	197396	-	WP_095420592.1	WP_095420592.1		cytochrome d ubiquinol oxidase subunit II	cydB		CJU94_RS20680	1005	334	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	197438	198853	-							CJU94_RS20685	1416		old_locus_tag=CJU94_20685
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	197438	198853	-	WP_095420593.1	WP_095420593.1		cytochrome ubiquinol oxidase subunit I			CJU94_RS20685	1416	471	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	198852	199019	+							CJU94_RS40955	168		
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	198852	199019	+	WP_157763793.1	WP_157763793.1		hypothetical protein			CJU94_RS40955	168	55	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	199601	200437	+							CJU94_RS20690	837		old_locus_tag=CJU94_20690
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	199601	200437	+	WP_095420594.1	WP_095420594.1		NAD(P)-dependent oxidoreductase			CJU94_RS20690	837	278	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	200467	201759	+							CJU94_RS20695	1293		old_locus_tag=CJU94_20695
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	200467	201759	+	WP_095420595.1	WP_095420595.1		MFS transporter			CJU94_RS20695	1293	430	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	201929	203953	-							CJU94_RS20700	2025		old_locus_tag=CJU94_20700
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	201929	203953	-	WP_095420596.1	WP_095420596.1		glycoside hydrolase family 28 protein			CJU94_RS20700	2025	674	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	204197	205090	-							CJU94_RS20705	894		old_locus_tag=CJU94_20705
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	204197	205090	-	WP_244221039.1	WP_244221039.1		2-hydroxy-3-oxopropionate reductase			CJU94_RS20705	894	297	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	205122	205922	-					garL		CJU94_RS20710	801		old_locus_tag=CJU94_20710
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	205122	205922	-	WP_095420598.1	WP_095420598.1		2-dehydro-3-deoxyglucarate aldolase	garL		CJU94_RS20710	801	266	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	206158	207741	+							CJU94_RS20715	1584		old_locus_tag=CJU94_20715
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	206158	207741	+	WP_095420599.1	WP_095420599.1		aldehyde dehydrogenase (NADP(+))			CJU94_RS20715	1584	527	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	207860	208603	-							CJU94_RS20720	744		old_locus_tag=CJU94_20720
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	207860	208603	-	WP_095420600.1	WP_095420600.1		FadR family transcriptional regulator			CJU94_RS20720	744	247	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	208825	210177	-							CJU94_RS20725	1353		old_locus_tag=CJU94_20725
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	208825	210177	-	WP_095420601.1	WP_095420601.1		MFS transporter			CJU94_RS20725	1353	450	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	210382	211299	-					kdgD		CJU94_RS20730	918		old_locus_tag=CJU94_20730
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	210382	211299	-	WP_095420602.1	WP_095420602.1		5-dehydro-4-deoxyglucarate dehydratase	kdgD		CJU94_RS20730	918	305	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	211525	213114	+					garD		CJU94_RS20735	1590		old_locus_tag=CJU94_20735
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	211525	213114	+	WP_095420603.1	WP_095420603.1		galactarate dehydratase	garD		CJU94_RS20735	1590	529	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	213184	214026	+							CJU94_RS20740	843		old_locus_tag=CJU94_20740
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	213184	214026	+	WP_095420604.1	WP_095420604.1		NAD(P)-dependent oxidoreductase			CJU94_RS20740	843	280	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	214023	214952	+							CJU94_RS20745	930		old_locus_tag=CJU94_20745
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	214023	214952	+	WP_095420605.1	WP_095420605.1		SMP-30/gluconolactonase/LRE family protein			CJU94_RS20745	930	309	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	215593	216585	+							CJU94_RS20750	993		old_locus_tag=CJU94_20750
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	215593	216585	+	WP_095420606.1	WP_095420606.1		TRAP transporter substrate-binding protein			CJU94_RS20750	993	330	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	216733	217212	+							CJU94_RS20755	480		old_locus_tag=CJU94_20755
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	216733	217212	+	WP_095420607.1	WP_095420607.1		TRAP transporter small permease			CJU94_RS20755	480	159	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	217220	218572	+							CJU94_RS20760	1353		old_locus_tag=CJU94_20760
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	217220	218572	+	WP_095420608.1	WP_095420608.1		TRAP transporter large permease			CJU94_RS20760	1353	450	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	218673	219872	+							CJU94_RS20765	1200		old_locus_tag=CJU94_20765
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	218673	219872	+	WP_095420609.1	WP_095420609.1		porin			CJU94_RS20765	1200	399	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	220041	220226	-							CJU94_RS20770	186		old_locus_tag=CJU94_20770
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	220041	220226	-	WP_095420610.1	WP_095420610.1		4-oxalocrotonate tautomerase			CJU94_RS20770	186	61	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	220280	221056	-							CJU94_RS20775	777		old_locus_tag=CJU94_20775
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	220280	221056	-	WP_095420611.1	WP_095420611.1		class II aldolase/adducin family protein			CJU94_RS20775	777	258	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	221120	222058	-							CJU94_RS20780	939		old_locus_tag=CJU94_20780
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	221120	222058	-	WP_095422717.1	WP_095422717.1		urea transporter			CJU94_RS20780	939	312	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	222303	222857	+							CJU94_RS20785	555		old_locus_tag=CJU94_20785
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	222303	222857	+	WP_095420612.1	WP_095420612.1		putative glycolipid-binding domain-containing protein			CJU94_RS20785	555	184	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	222832	223776	-							CJU94_RS20790	945		old_locus_tag=CJU94_20790
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	222832	223776	-	WP_095420613.1	WP_095420613.1		alpha/beta fold hydrolase			CJU94_RS20790	945	314	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	223773	224654	-							CJU94_RS20795	882		old_locus_tag=CJU94_20795
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	223773	224654	-	WP_095420614.1	WP_095420614.1		metal-dependent hydrolase			CJU94_RS20795	882	293	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	224767	225675	-							CJU94_RS20800	909		old_locus_tag=CJU94_20800
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	224767	225675	-	WP_095420615.1	WP_095420615.1		SDR family NAD(P)-dependent oxidoreductase			CJU94_RS20800	909	302	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	225797	227395	-							CJU94_RS20805	1599		old_locus_tag=CJU94_20805
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	225797	227395	-	WP_095420616.1	WP_095420616.1		NAD(P)/FAD-dependent oxidoreductase			CJU94_RS20805	1599	532	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	227519	228514	-							CJU94_RS20810	996		old_locus_tag=CJU94_20810
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	227519	228514	-	WP_095420617.1	WP_095420617.1		sulfonate ABC transporter substrate-binding protein			CJU94_RS20810	996	331	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	228787	229641	-							CJU94_RS20815	855		old_locus_tag=CJU94_20815
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	228787	229641	-	WP_095420618.1	WP_095420618.1		MerR family transcriptional regulator			CJU94_RS20815	855	284	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	229842	230435	-							CJU94_RS20820	594		old_locus_tag=CJU94_20820
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	229842	230435	-	WP_095420619.1	WP_095420619.1		GNAT family N-acetyltransferase			CJU94_RS20820	594	197	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	230578	230859	-							CJU94_RS20825	282		old_locus_tag=CJU94_20825
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	230578	230859	-	WP_095420620.1	WP_095420620.1		hypothetical protein			CJU94_RS20825	282	93	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	231095	231991	-							CJU94_RS20830	897		old_locus_tag=CJU94_20830
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	231095	231991	-	WP_095420621.1	WP_095420621.1		MurR/RpiR family transcriptional regulator			CJU94_RS20830	897	298	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	232115	233002	-							CJU94_RS20835	888		old_locus_tag=CJU94_20835
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	232115	233002	-	WP_095420622.1	WP_095420622.1		DMT family transporter			CJU94_RS20835	888	295	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	233254	233781	+							CJU94_RS20840	528		old_locus_tag=CJU94_20840
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	233254	233781	+	WP_095420623.1	WP_095420623.1		hypothetical protein			CJU94_RS20840	528	175	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	233834	234907	-							CJU94_RS20845	1074		old_locus_tag=CJU94_20845
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	233834	234907	-	WP_095420624.1	WP_095420624.1		TAXI family TRAP transporter solute-binding subunit			CJU94_RS20845	1074	357	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	235101	236264	-							CJU94_RS20850	1164		old_locus_tag=CJU94_20850
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	235101	236264	-	WP_244221040.1	WP_244221040.1		hypothetical protein			CJU94_RS20850	1164	387	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	236762	238297	-							CJU94_RS20855	1536		old_locus_tag=CJU94_20855
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	236762	238297	-	WP_208645396.1	WP_208645396.1		MFS transporter			CJU94_RS20855	1536	511	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	238373	239194	+							CJU94_RS20860	822		old_locus_tag=CJU94_20860
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	238373	239194	+	WP_208645415.1	WP_208645415.1		TetR/AcrR family transcriptional regulator			CJU94_RS20860	822	273	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	239336	240055	-							CJU94_RS20865	720		old_locus_tag=CJU94_20865
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	239336	240055	-	WP_095420626.1	WP_095420626.1		ribonuclease activity regulator RraA			CJU94_RS20865	720	239	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	240546	241058	+							CJU94_RS20870	513		old_locus_tag=CJU94_20870
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	240546	241058	+	WP_095420627.1	WP_095420627.1		response regulator			CJU94_RS20870	513	170	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	241220	241795	-							CJU94_RS20875	576		old_locus_tag=CJU94_20875
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	241220	241795	-	WP_095420628.1	WP_095420628.1		transcriptional repressor			CJU94_RS20875	576	191	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	241942	242568	-							CJU94_RS20880	627		old_locus_tag=CJU94_20880
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	241942	242568	-	WP_095420629.1	WP_095420629.1		glutathione S-transferase family protein			CJU94_RS20880	627	208	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	242784	244505	+							CJU94_RS20885	1722		old_locus_tag=CJU94_20885
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	242784	244505	+	WP_095422720.1	WP_095422720.1		ATP-binding domain-containing protein			CJU94_RS20885	1722	573	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	244568	245515	-							CJU94_RS20890	948		old_locus_tag=CJU94_20890
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	244568	245515	-	WP_095422721.1	WP_095422721.1		phosphoribosyltransferase			CJU94_RS20890	948	315	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	245750	246286	+							CJU94_RS20895	537		old_locus_tag=CJU94_20895
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	245750	246286	+	WP_095420630.1	WP_095420630.1		molybdopterin-dependent oxidoreductase			CJU94_RS20895	537	178	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	246256	248094	+							CJU94_RS20900	1839		old_locus_tag=CJU94_20900
CDS	with_protein	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	246256	248094	+	WP_095420631.1	WP_095420631.1		ATP-binding protein			CJU94_RS20900	1839	612	
gene	protein_coding	GCF_002278075.1	Primary Assembly	chromosome	2	NZ_CP022990.1	248273	249127	-							CJU94_RS20905	855		old_locus_tag=CJU94_20905
