# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3142339	3144672	+					gspD		FAZ97_RS14295	2334		old_locus_tag=FAZ97_14295
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3142339	3144672	+	WP_158758968.1	WP_158758968.1		type II secretion system secretin GspD	gspD		FAZ97_RS14295	2334	777	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3144744	3146165	+					gspE		FAZ97_RS14300	1422		old_locus_tag=FAZ97_14300
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3144744	3146165	+	WP_233271689.1	WP_233271689.1		type II secretion system ATPase GspE	gspE		FAZ97_RS14300	1422	473	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3146224	3147441	+					gspF		FAZ97_RS14305	1218		old_locus_tag=FAZ97_14305
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3146224	3147441	+	WP_158758970.1	WP_158758970.1		type II secretion system inner membrane protein GspF	gspF		FAZ97_RS14305	1218	405	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3147491	3147904	-							FAZ97_RS14310	414		old_locus_tag=FAZ97_14310
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3147491	3147904	-	WP_158758971.1	WP_158758971.1		general secretion pathway protein GspC			FAZ97_RS14310	414	137	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3148146	3148580	+					gspG		FAZ97_RS14315	435		old_locus_tag=FAZ97_14315
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3148146	3148580	+	WP_199272106.1	WP_199272106.1		type II secretion system major pseudopilin GspG	gspG		FAZ97_RS14315	435	144	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3148602	3149108	+							FAZ97_RS14320	507		old_locus_tag=FAZ97_14320
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3148602	3149108	+	WP_158758973.1	WP_158758973.1		GspH/FimT family pseudopilin			FAZ97_RS14320	507	168	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3149206	3149559	+					gspI		FAZ97_RS14325	354		old_locus_tag=FAZ97_14325
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3149206	3149559	+	WP_233271690.1	WP_233271690.1		type II secretion system minor pseudopilin GspI	gspI		FAZ97_RS14325	354	117	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3149537	3150220	+							FAZ97_RS14330	684		old_locus_tag=FAZ97_14330
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3149537	3150220	+	WP_158758975.1	WP_158758975.1		prepilin-type N-terminal cleavage/methylation domain-containing protein			FAZ97_RS14330	684	227	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3150217	3151356	+					gspK		FAZ97_RS14335	1140		old_locus_tag=FAZ97_14335
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3150217	3151356	+	WP_158758976.1	WP_158758976.1		type II secretion system minor pseudopilin GspK	gspK		FAZ97_RS14335	1140	379	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3151391	3152782	+					gspL		FAZ97_RS14340	1392		old_locus_tag=FAZ97_14340
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3151391	3152782	+	WP_158758977.1	WP_158758977.1		type II secretion system protein GspL	gspL		FAZ97_RS14340	1392	463	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3152794	3153297	+							FAZ97_RS14345	504		old_locus_tag=FAZ97_14345
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3152794	3153297	+	WP_158759181.1	WP_158759181.1		type II secretion system protein M			FAZ97_RS14345	504	167	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3153353	3154132	+							FAZ97_RS14350	780		old_locus_tag=FAZ97_14350
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3153353	3154132	+	WP_158758978.1	WP_158758978.1		type II secretion system protein N			FAZ97_RS14350	780	259	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3154178	3155683	-							FAZ97_RS14355	1506		old_locus_tag=FAZ97_14355
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3154178	3155683	-	WP_233271691.1	WP_233271691.1		efflux transporter outer membrane subunit			FAZ97_RS14355	1506	501	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3155926	3156252	-							FAZ97_RS14360	327		old_locus_tag=FAZ97_14360
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3155926	3156252	-	WP_158758980.1	WP_158758980.1		hypothetical protein			FAZ97_RS14360	327	108	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3156471	3156995	+							FAZ97_RS14365	525		old_locus_tag=FAZ97_14365
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3156471	3156995	+	WP_158758981.1	WP_158758981.1		MarR family transcriptional regulator			FAZ97_RS14365	525	174	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3157146	3158702	+							FAZ97_RS14370	1557		old_locus_tag=FAZ97_14370
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3157146	3158702	+	WP_158758982.1	WP_158758982.1		DHA2 family efflux MFS transporter permease subunit			FAZ97_RS14370	1557	518	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3158769	3159488	-							FAZ97_RS14375	720		old_locus_tag=FAZ97_14375
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3158769	3159488	-	WP_158758983.1	WP_158758983.1		OmpA family protein			FAZ97_RS14375	720	239	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3159708	3160190	-							FAZ97_RS14380	483		old_locus_tag=FAZ97_14380
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3159708	3160190	-	WP_233271595.1	WP_233271595.1		hypothetical protein			FAZ97_RS14380	483	160	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3160410	3162032	-					gshA		FAZ97_RS14385	1623		old_locus_tag=FAZ97_14385
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3160410	3162032	-	WP_199272060.1	WP_199272060.1		glutamate--cysteine ligase	gshA		FAZ97_RS14385	1623	540	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3162223	3163245	-							FAZ97_RS14390	1023		old_locus_tag=FAZ97_14390
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3162223	3163245	-	WP_233271692.1	WP_233271692.1		DNA-3-methyladenine glycosylase 2 family protein			FAZ97_RS14390	1023	340	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3163251	3164426	-					ada		FAZ97_RS14395	1176		old_locus_tag=FAZ97_14395
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3163251	3164426	-	WP_158758985.1	WP_158758985.1		bifunctional DNA-binding transcriptional regulator/O6-methylguanine-DNA methyltransferase Ada	ada		FAZ97_RS14395	1176	391	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3164919	3165329	+							FAZ97_RS14400	411		old_locus_tag=FAZ97_14400
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3164919	3165329	+	WP_158759183.1	WP_158759183.1		VOC family protein			FAZ97_RS14400	411	136	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3165347	3165901	-							FAZ97_RS14405	555		old_locus_tag=FAZ97_14405
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3165347	3165901	-	WP_158758986.1	WP_158758986.1		YaeQ family protein			FAZ97_RS14405	555	184	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3166216	3166557	-							FAZ97_RS14410	342		old_locus_tag=FAZ97_14410
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3166216	3166557	-	WP_158758987.1	WP_158758987.1		hypothetical protein			FAZ97_RS14410	342	113	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3167032	3167658	+							FAZ97_RS14415	627		old_locus_tag=FAZ97_14415
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3167032	3167658	+	WP_158758988.1	WP_158758988.1		LysE family translocator			FAZ97_RS14415	627	208	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3167822	3168145	-							FAZ97_RS35205	324		
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3167822	3168145	-	WP_199272061.1	WP_199272061.1		hypothetical protein			FAZ97_RS35205	324	107	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3168376	3168762	+							FAZ97_RS14425	387		old_locus_tag=FAZ97_14425
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3168376	3168762	+	WP_158758990.1	WP_158758990.1		ecotin precursor			FAZ97_RS14425	387	128	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3168822	3169847	-							FAZ97_RS14430	1026		old_locus_tag=FAZ97_14430
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3168822	3169847	-	WP_158758991.1	WP_158758991.1		trypsin-like peptidase domain-containing protein			FAZ97_RS14430	1026	341	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3170206	3170442	-							FAZ97_RS14435	237		old_locus_tag=FAZ97_14435
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3170206	3170442	-	WP_158758992.1	WP_158758992.1		hypothetical protein			FAZ97_RS14435	237	78	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3170588	3170782	-							FAZ97_RS14440	195		old_locus_tag=FAZ97_14440
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3170588	3170782	-	WP_158758993.1	WP_158758993.1		hypothetical protein			FAZ97_RS14440	195	64	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3171207	3171518	-							FAZ97_RS14445	312		old_locus_tag=FAZ97_14445
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3171207	3171518	-	WP_158758994.1	WP_158758994.1		DUF4148 domain-containing protein			FAZ97_RS14445	312	103	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3171671	3173071	-					mnmE		FAZ97_RS14450	1401		old_locus_tag=FAZ97_14450
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3171671	3173071	-	WP_158758995.1	WP_158758995.1		tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE	mnmE		FAZ97_RS14450	1401	466	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3173437	3173856	+							FAZ97_RS14455	420		old_locus_tag=FAZ97_14455
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3173437	3173856	+	WP_158758996.1	WP_158758996.1		transcriptional regulator			FAZ97_RS14455	420	139	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3173989	3175665	-					yidC		FAZ97_RS14460	1677		old_locus_tag=FAZ97_14460
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3173989	3175665	-	WP_158758997.1	WP_158758997.1		membrane protein insertase YidC	yidC		FAZ97_RS14460	1677	558	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3175696	3175926	-					yidD		FAZ97_RS14465	231		old_locus_tag=FAZ97_14465
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3175696	3175926	-	WP_042266160.1	WP_042266160.1		membrane protein insertion efficiency factor YidD	yidD		FAZ97_RS14465	231	76	
gene	pseudogene	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3176130	3176552	-					rnpA		FAZ97_RS14470	423		partial;pseudo;old_locus_tag=FAZ97_14470
CDS	without_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3176130	3176552	-				ribonuclease P protein component	rnpA		FAZ97_RS14470	423		partial;pseudo
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3176644	3176778	-					rpmH		FAZ97_RS14475	135		old_locus_tag=FAZ97_14475
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	1	NZ_CP046909.1	3176644	3176778	-	WP_026120950.1	WP_026120950.1		50S ribosomal protein L34	rpmH		FAZ97_RS14475	135	44	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	1	1203	+					pcaF		FAZ97_RS14480	1203		old_locus_tag=FAZ97_14480
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	1	1203	+	WP_158759184.1	WP_158759184.1		3-oxoadipyl-CoA thiolase	pcaF		FAZ97_RS14480	1203	400	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	1511	2128	+							FAZ97_RS14485	618		old_locus_tag=FAZ97_14485
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	1511	2128	+	WP_199272128.1	WP_199272128.1		hypothetical protein			FAZ97_RS14485	618	205	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	2212	3663	-					gabD		FAZ97_RS14490	1452		old_locus_tag=FAZ97_14490
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	2212	3663	-	WP_158759185.1	WP_158759185.1		NADP-dependent succinate-semialdehyde dehydrogenase	gabD		FAZ97_RS14490	1452	483	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	3795	5087	-					gabT		FAZ97_RS14495	1293		old_locus_tag=FAZ97_14495
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	3795	5087	-	WP_158759186.1	WP_158759186.1		4-aminobutyrate--2-oxoglutarate transaminase	gabT		FAZ97_RS14495	1293	430	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	5215	6855	+							FAZ97_RS14500	1641		old_locus_tag=FAZ97_14500
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	5215	6855	+	WP_158759187.1	WP_158759187.1		PLP-dependent aminotransferase family protein			FAZ97_RS14500	1641	546	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	6871	7707	-							FAZ97_RS14505	837		old_locus_tag=FAZ97_14505
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	6871	7707	-	WP_158759188.1	WP_158759188.1		EamA family transporter			FAZ97_RS14505	837	278	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	7896	8810	-					phnE		FAZ97_RS14510	915		old_locus_tag=FAZ97_14510
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	7896	8810	-	WP_158759189.1	WP_158759189.1		phosphonate ABC transporter, permease protein PhnE	phnE		FAZ97_RS14510	915	304	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	8819	9796	-					phnD		FAZ97_RS14515	978		old_locus_tag=FAZ97_14515
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	8819	9796	-	WP_158759190.1	WP_158759190.1		phosphonate ABC transporter substrate-binding protein	phnD		FAZ97_RS14515	978	325	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	9858	10685	-					phnC		FAZ97_RS14520	828		old_locus_tag=FAZ97_14520
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	9858	10685	-	WP_158759191.1	WP_158759191.1		phosphonate ABC transporter ATP-binding protein	phnC		FAZ97_RS14520	828	275	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	11047	12081	+							FAZ97_RS14525	1035		old_locus_tag=FAZ97_14525
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	11047	12081	+	WP_158759192.1	WP_158759192.1		DUF2817 domain-containing protein			FAZ97_RS14525	1035	344	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	12078	12860	+							FAZ97_RS14530	783		old_locus_tag=FAZ97_14530
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	12078	12860	+	WP_158759193.1	WP_158759193.1		alpha/beta hydrolase			FAZ97_RS14530	783	260	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	12941	14008	+					selD		FAZ97_RS14535	1068		old_locus_tag=FAZ97_14535
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	12941	14008	+	WP_158759194.1	WP_158759194.1		selenide, water dikinase SelD	selD		FAZ97_RS14535	1068	355	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	14016	14921	+							FAZ97_RS14540	906		old_locus_tag=FAZ97_14540
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	14016	14921	+	WP_158759195.1	WP_158759195.1		cation diffusion facilitator family transporter			FAZ97_RS14540	906	301	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	15129	15401	-							FAZ97_RS14545	273		old_locus_tag=FAZ97_14545
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	15129	15401	-	WP_158759196.1	WP_158759196.1		DUF4148 domain-containing protein			FAZ97_RS14545	273	90	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	15601	16605	-							FAZ97_RS14550	1005		old_locus_tag=FAZ97_14550
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	15601	16605	-	WP_133187772.1	WP_133187772.1		LysR family transcriptional regulator			FAZ97_RS14550	1005	334	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	16794	17687	+							FAZ97_RS14555	894		old_locus_tag=FAZ97_14555
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	16794	17687	+	WP_158759197.1	WP_158759197.1		alpha/beta hydrolase			FAZ97_RS14555	894	297	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	17757	18974	+							FAZ97_RS14560	1218		old_locus_tag=FAZ97_14560
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	17757	18974	+	WP_158759198.1	WP_158759198.1		efflux RND transporter periplasmic adaptor subunit			FAZ97_RS14560	1218	405	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	19080	22265	+							FAZ97_RS14565	3186		old_locus_tag=FAZ97_14565
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	19080	22265	+	WP_158759199.1	WP_158759199.1		multidrug efflux RND transporter permease subunit			FAZ97_RS14565	3186	1061	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	22289	23854	+							FAZ97_RS14570	1566		old_locus_tag=FAZ97_14570
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	22289	23854	+	WP_158759200.1	WP_158759200.1		efflux transporter outer membrane subunit			FAZ97_RS14570	1566	521	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	24079	24906	+							FAZ97_RS14575	828		old_locus_tag=FAZ97_14575
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	24079	24906	+	WP_158760928.1	WP_158760928.1		MetQ/NlpA family ABC transporter substrate-binding protein			FAZ97_RS14575	828	275	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	24938	26053	+							FAZ97_RS14580	1116		old_locus_tag=FAZ97_14580
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	24938	26053	+	WP_158759201.1	WP_158759201.1		ATP-binding cassette domain-containing protein			FAZ97_RS14580	1116	371	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	26046	26702	+							FAZ97_RS14585	657		old_locus_tag=FAZ97_14585
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	26046	26702	+	WP_158759202.1	WP_158759202.1		ABC transporter permease			FAZ97_RS14585	657	218	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	26788	27978	+							FAZ97_RS14590	1191		old_locus_tag=FAZ97_14590
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	26788	27978	+	WP_158759203.1	WP_158759203.1		acyl-CoA dehydrogenase family protein			FAZ97_RS14590	1191	396	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	28031	29356	+							FAZ97_RS14595	1326		old_locus_tag=FAZ97_14595
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	28031	29356	+	WP_158759204.1	WP_158759204.1		Nramp family divalent metal transporter			FAZ97_RS14595	1326	441	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	29510	30112	-					flhC		FAZ97_RS14600	603		old_locus_tag=FAZ97_14600
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	29510	30112	-	WP_158759205.1	WP_158759205.1		flagellar transcriptional regulator FlhC	flhC		FAZ97_RS14600	603	200	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	30123	30443	-					flhD		FAZ97_RS14605	321		old_locus_tag=FAZ97_14605
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	30123	30443	-	WP_028202636.1	WP_028202636.1		flagellar transcriptional regulator FlhD	flhD		FAZ97_RS14605	321	106	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	31237	31698	+							FAZ97_RS14610	462		old_locus_tag=FAZ97_14610
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	31237	31698	+	WP_158759206.1	WP_158759206.1		universal stress protein			FAZ97_RS14610	462	153	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	31723	33009	-							FAZ97_RS14615	1287		old_locus_tag=FAZ97_14615
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	31723	33009	-	WP_158759207.1	WP_158759207.1		NarK/NasA family nitrate transporter			FAZ97_RS14615	1287	428	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	33043	33834	-							FAZ97_RS14620	792		old_locus_tag=FAZ97_14620
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	33043	33834	-	WP_158759208.1	WP_158759208.1		peptidylprolyl isomerase			FAZ97_RS14620	792	263	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	33863	34546	-					narI		FAZ97_RS14625	684		old_locus_tag=FAZ97_14625
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	33863	34546	-	WP_158759209.1	WP_158759209.1		respiratory nitrate reductase subunit gamma	narI		FAZ97_RS14625	684	227	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	34602	35309	-					narJ		FAZ97_RS14630	708		old_locus_tag=FAZ97_14630
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	34602	35309	-	WP_158759210.1	WP_158759210.1		nitrate reductase molybdenum cofactor assembly chaperone	narJ		FAZ97_RS14630	708	235	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	35312	36835	-					narH		FAZ97_RS14635	1524		old_locus_tag=FAZ97_14635
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	35312	36835	-	WP_158759211.1	WP_158759211.1		nitrate reductase subunit beta	narH		FAZ97_RS14635	1524	507	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	36832	40623	-							FAZ97_RS14640	3792		old_locus_tag=FAZ97_14640
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	36832	40623	-	WP_158759212.1	WP_158759212.1		nitrate reductase subunit alpha			FAZ97_RS14640	3792	1263	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	41078	41908	-							FAZ97_RS14645	831		old_locus_tag=FAZ97_14645
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	41078	41908	-	WP_158759213.1	WP_158759213.1		helix-turn-helix transcriptional regulator			FAZ97_RS14645	831	276	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	42107	42268	+							FAZ97_RS35210	162		
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	42107	42268	+	WP_199272129.1	WP_199272129.1		hypothetical protein			FAZ97_RS35210	162	53	
gene	protein_coding	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	42536	42967	+							FAZ97_RS14650	432		old_locus_tag=FAZ97_14650
CDS	with_protein	GCF_009789655.1	Primary Assembly	chromosome	2	NZ_CP046910.1	42536	42967	+	WP_158759214.1	WP_158759214.1		DoxX family protein			FAZ97_RS14650	432	143	
